product name,color,description,url,time,price,currency,size,region,category
V-Bow Pumps,black,These elegant satin pumps are enriched with a crystal-embellished bow accent on the pointed toe.,https://www.versace.com/us/en-us/women/shoes/pumps/v-bow-pumps-d41oh/DST093P-DRA6_D41OH.html?cgid=131100,2020-04-05 19:43:20.033953,"$1,075",USD,"36,37,37.5,38,38.5,39,40",us,"women,shoes,pumps"
Safety Pin Mid-Heel Patent Pumps,pink,"This versatile style transitions seamlessly from the office to happy hour - crafted from patent leather, these pointed toe pumps feature a c",https://www.versace.com/us/en-us/women/shoes/pumps/safety-pin-mid-heel-patent-pumps-k6toh/DST208H-D2VE_K6TOH.html?cgid=131100,2020-04-05 19:43:20.063166,$895,USD,"36,37,37.5,38,38.5,39,40,41",us,"women,shoes,pumps"
Safety Pin Patent Pumps,black,"These versatile pumps can be worn with evening looks or as an accent piece in casual outfits. Crafted from patent leather, these pointed toe",https://www.versace.com/us/en-us/women/shoes/pumps/safety-pin-patent-pumps-d41oh/DST207P-D2VE_D41OH.html?cgid=131100,2020-04-05 19:43:20.075956,$895,USD,"36,36.5,37,37.5,38,38.5,39,39.5,40,41",us,"women,shoes,pumps"
Barocco Signature Print Silk Shirt Dress,print,"This elegant day dress is crafted from pure silk twill in the Barocco Signature print, featuring an all-over motif of Gianni Versace's handw",https://www.versace.com/us/en-us/women/clothing/dresses/barocco-signature-print-silk-shirt-dress-a7001/A82301-A233248_A7001.html?cgid=120100,2020-04-05 19:43:20.092855,"$1,825",USD,"38,40,42,44,46",us,"women,clothing,dresses"
V Barocco Print Silk Dress,print,"Crafted in pure silk twill, the shoulder and sleeve silhouette of this dress are inspired by twisting and turning bandana scarves.The dress",https://www.versace.com/us/en-us/women/clothing/dresses/v-barocco-print-silk-dress-a7001/A85786-A233248_A7001.html?cgid=120100,2020-04-05 19:43:20.107908,"$1,925",USD,"40,42,46",us,"women,clothing,dresses"
V Barocco Print Asymmetric Silk Dress,print,"Inspired by twisting, turning, draping and tying foulards, this dress boasts an asymmetric silhouette accentuated by a gold-tone Greca shoul",https://www.versace.com/us/en-us/women/clothing/dresses/v-barocco-print-asymmetric-silk-dress-a7001/A85792-A233248_A7001.html?cgid=120100,2020-04-05 19:43:20.141971,"$2,825",USD,"40,42,46",us,"women,clothing,dresses"
Barocco Signature Shift Dress,print,"This crew neck, sleeveless day dress is crafted from pure silk twill in the Barocco Signature print - depicting an all-over motif of Gianni",https://www.versace.com/us/en-us/women/clothing/dresses/barocco-signature-shift-dress-a7900/A85342-A232981_A7900.html?cgid=120100,2020-04-05 19:43:20.167959,"$1,675",USD,"38,40,42,44,46",us,"women,clothing,dresses"
Barocco Rodeo Print Sleeveless Shirt Dress,print,"Crafted in soft viscose jersey, this sleeveless shirt dress boasts the Barocco Rodeo print, in which a central Baroque V is surrounded by we",https://www.versace.com/us/en-us/women/clothing/dresses/barocco-rodeo-print-sleeveless-shirt-dress-a7001/A85661-A233251_A7001.html?cgid=120100,2020-04-05 19:43:20.290447,"$1,450",USD,"38,40,42",us,"women,clothing,dresses"
Medusa Medallion Dress,black,"A classic style, this little black dress is enriched with heritage Medusa Medallions on the shoulder straps. The dress features V Barocco pr",https://www.versace.com/us/en-us/women/clothing/dresses/medusa-medallion-dress-a1008/A85421-A233374_A1008.html?cgid=120100,2020-04-05 19:43:20.326818,"$1,450",USD,"42,46",us,"women,clothing,dresses"
Barocco Rodeo Print Shirt Dress,print,"A daywear staple, this viscose jersey shirt dress boasts the Barocco Rodeo print, depicting a Baroque letter V surrounded by western motifs.",https://www.versace.com/us/en-us/women/clothing/dresses/barocco-rodeo-print-shirt-dress-a7606/A85374-A233266_A7606.html?cgid=120100,2020-04-05 19:43:20.350457,"$1,675",USD,"38,40,42,44",us,"women,clothing,dresses"
Medusa Safety Pin Mini Dress,black,Fit and flare dress crafted in envers satin and embellished with a lateral leg split enriched with Medusa Safety Pin hardware-,https://www.versace.com/us/en-us/women/clothing/dresses/medusa-safety-pin-mini-dress-a1008/A83377-A224536_A1008.html?cgid=120100,2020-04-05 19:43:20.364244,"$1,250",USD,"36,38,40,42",us,"women,clothing,dresses"
Tie-Dye Silk Dress,Green/Black,"Crafted from pure silk, this ribbed knit dress features a tie-dye pattern inspired by colors of the desert flora. The dress is enriched with",https://www.versace.com/us/en-us/women/clothing/dresses/tie-dye-silk-dress-a2036/A85603-A233119_A2036.html?cgid=120100,2020-04-05 19:43:20.385202,"$1,595",USD,"36,38,40,42,44",us,"women,clothing,dresses"
Studded Tweed Dress,print,"Crafted from tweed, this sleeveless dress is enriched with applique heritage leather pockets featuring detailed studwork.",https://www.versace.com/us/en-us/women/clothing/dresses/studded-tweed-dress-a8324/A85652-A232509_A8324.html?cgid=120100,2020-04-05 19:43:20.402691,"$2,450",USD,"38,40,42,46",us,"women,clothing,dresses"
V-Pattern Lace Dress,black,"This seamless, form-fitting dress is crafted from Barocco V-patterned lace.",https://www.versace.com/us/en-us/women/clothing/dresses/v-pattern-lace-dress-a1008/A85538-A233113_A1008.html?cgid=120100,2020-04-05 19:43:20.420435,$925,USD,"36,38,40,42,44,46,48",us,"women,clothing,dresses"
Safety Pin Dress,black,"This dress transitions seemlessly from the office to happy hour with a loose fit, crew neck and short sleeves. The envers satin dress featu",https://www.versace.com/us/en-us/women/clothing/dresses/safety-pin-dress-a1008/A85784-A224249_A1008.html?cgid=120100,2020-04-05 19:43:20.445710,"$1,225",USD,"38,40,42,46",us,"women,clothing,dresses"
Nappa Leather Mini Dress,black,"This sleeveless, slim fit dress is crafted from soft nappa leather and boasts a cut-out element on the shoulder enriched with pin-clip hardw",https://www.versace.com/us/en-us/women/clothing/dresses/nappa-leather-mini-dress-a1008/A83351-A227281_A1008.html?cgid=120100,2020-04-05 19:43:20.550411,"$3,395",USD,"38,40,42",us,"women,clothing,dresses"
Medusa Accent Dress,black,"Crafted in a jersey blend fabric, this crew neck, sleeveless dress is a wardrobe staple - the little black dress is enriched with Medusa har",https://www.versace.com/us/en-us/women/clothing/dresses/medusa-accent-dress-a1008/A84790-A216694_A1008.html?cgid=120100,2020-04-05 19:43:20.584756,"$1,450",USD,"38,40,42",us,"women,clothing,dresses"
Pop Animalier Print Mini Dress,animalier,"A runway style, this mini dress boasts the Pop Animalier print in a metallic hue. The shape of the statement, sculptural sleeves is inspired",https://www.versace.com/us/en-us/women/clothing/dresses/pop-animalier-print-mini-dress-a7804/A86266-A233840_A7804.html?cgid=120100,2020-04-05 19:43:20.599785,"$2,825",USD,36,us,"women,clothing,dresses"
Sculptural Shoulder Cut-Out Dress,black,"A contemporary take on a black evening dress, this viscose crêpe jersey model is defined by a strong shoulder silhouette and draped sleeves.",https://www.versace.com/us/en-us/women/clothing/dresses/sculptural-shoulder-cut-out-dress-a1008/A86560-A208595_A1008.html?cgid=120100,2020-04-05 19:43:20.615497,"$1,725",USD,"36,38,40,42,44",us,"women,clothing,dresses"
Jungle Print Dress,print,"An iconic piece of fashion history, this silk muslin evening dress was famously reprised on the Spring-Summer 2020 runway. The design celebr",https://www.versace.com/us/en-us/women/clothing/dresses/jungle-print-dress-a7488/A86651-A234695_A7488.html?cgid=120100,2020-04-05 19:43:20.639300,"$6,825",USD,"36,38,40,42",us,"women,clothing,dresses"
Medusa Accent Knit Dress,black,Ribbed knit dress with an accent neckline - the long sleeved dressed features visible shoulder strap accents enrcihed with Medusa hardware.,https://www.versace.com/us/en-us/women/clothing/dresses/medusa-accent-knit-dress-a1008/A85521-A233112_A1008.html?cgid=120100,2020-04-05 19:43:20.664839,$925,USD,"36,38,40,42,44,46,48",us,"women,clothing,dresses"
Iconic Neckline Strapless Dress,black,"Seen on the Spring-Summer 2020 runway, this neoprene midi dress features a strapless bustier boasting a deep heritage neckline. Style the dr",https://www.versace.com/us/en-us/women/clothing/dresses/iconic-neckline-strapless-dress-a1008/A86477-A234369_A1008.html?cgid=120100,2020-04-05 19:43:20.689860,"$1,825",USD,"38,40,42,44",us,"women,clothing,dresses"
Tailored Dress,black,This tailored viscose cady dress features a v-neck and double-breasted closure enriched with heritage Medusa buttons.,https://www.versace.com/us/en-us/women/clothing/dresses/tailored-dress-a1008/A85466-A233374_A1008.html?cgid=120100,2020-04-05 19:43:20.705534,"$1,595",USD,"40,42,46",us,"women,clothing,dresses"
Sculptural Dress,Black,"Little black dress crafted from viscose cady enriched with Jungle print lining. The statement runway silhouette is achieved with strong, pad",https://www.versace.com/us/en-us/women/clothing/dresses/sculptural-dress-a2171/A86279-A234531_A2171.html?cgid=120100,2020-04-05 19:43:20.780251,"$1,225",USD,"38,40,42,44",us,"women,clothing,dresses"
Sculptural Shoulder Crêpe Shirt Dress,black,"A twist on a classic little black dress, this viscose crêpe jersey style is characterized by a sculptural shoulder silhouette. The dressed i",https://www.versace.com/us/en-us/women/clothing/dresses/sculptural-shoulder-cr%C3%AApe-shirt-dress-a1008/A86606-A208595_A1008.html?cgid=120100,2020-04-05 19:43:20.815985,"$1,595",USD,"36,38,40,42,44,46",us,"women,clothing,dresses"
Medusa Western Ankle Boots,black,"Inspired by the classic western silhouette, this ankle boots boast a reinforced, gold-tone toe enriched with a Medusa stud. The ankle boots",https://www.versace.com/us/en-us/women/shoes/boots-booties/medusa-western-ankle-boots-d41oh/DST146I-DVTA9_D41OH.html?cgid=131300,2020-04-05 19:43:20.839984,"$1,725",USD,"37,38,39",us,"women,shoes,boots-booties"
Safety Pin Flats,black,"Worn with a little black dress, or Medusa-embellished denim, these pointed toe flats add a finishing touch to any look. Crafted from supple",https://www.versace.com/us/en-us/women/shoes/flats/safety-pin-flats-d41oh/DST245C-DVT2P_D41OH.html?cgid=131200,2020-04-05 19:43:20.892854,$795,USD,"35,36,36.5,37,37.5,38,38.5,39,39.5,40,41",us,"women,shoes,flats"
Medusa Western Boots,black,"Drawing from folklore of the American West, these mid-calf boots feature a reinforced, silver-tone toe enriched with a Medusa stud. The ankl",https://www.versace.com/us/en-us/women/shoes/boots-booties/medusa-western-boots-d41p/DST147I-DVTAF_D41P.html?cgid=131300,2020-04-05 19:43:21.053059,"$1,975",USD,"37,38,39",us,"women,shoes,boots-booties"
Antheia Boots,black,"Crafted from supple leather, this mid-calf length boots are embellished with a clear, plexi heel.",https://www.versace.com/us/en-us/women/shoes/boots-booties/antheia-boots-d41/DST337P-DV11N_D41.html?cgid=131300,2020-04-05 19:43:21.069596,"$1,625",USD,"37,38,39,40",us,"women,shoes,boots-booties"
Virtus Bucket Bag,"black,white","Presented on the Spring-Summer 2020 runway, the new bucket bag style features top handles, a removable leather shoulder strap and flat inter",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-bucket-bag-k41ot/DBFH523-D5VIT_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:21.488717,"$1,725",USD,one-size,us,"women,bags,top-handle"
Virtus Western Top Handle Bag,"white+black,black","Taking its name from the Roman deity that symbolizes strength, courage, and character, the Virtus handbag is crafted in exceptional quality",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-western-top-handle-bag-dbnt/DBFH006-DVR6B_DTU_UNICA_DBNT__.html?cgid=142500,2020-04-05 19:43:21.501100,"$2,975",USD,one-size,us,"women,bags,top-handle"
Virtus Western Top Handle Bag,"white+black,black","Taking its name from the Roman deity that symbolizes strength, courage, and character, the Virtus handbag is crafted in exceptional quality",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-western-top-handle-bag-dnnt/DBFH006-DVR6B_DTU_UNICA_DNNT__.html?cgid=142500,2020-04-05 19:43:21.546110,"$2,975",USD,one-size,us,"women,bags,top-handle"
Gold Hibiscus Quilted Satchel Bag,print,Satchel bag crafted in supple nappa leather in the Gold Hibiscus print - an archive Barocco print that has been updated with hibiscus flower,https://www.versace.com/us/en-us/women/bags/top-handle/gold-hibiscus-quilted-satchel-bag-dnmot/DBFG693-DN2BAR_DTU_UNICA_DNMOT__.html?cgid=142500,2020-04-05 19:43:21.684565,"$1,950",USD,one-size,us,"women,bags,top-handle"
Large Icon Handbag,black,"The Icon handbag, a timeless must-have for the woman on the go. The bag to take you from desk to drinks - from uptown to downtown, the Icon",https://www.versace.com/us/en-us/women/bags/top-handle/large-icon-handbag-k41ot/DBFG311-DV1T_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:21.712684,"$2,675",USD,one-size,us,"women,bags,top-handle"
Quilted Icon Small Handbag,black,"The Versace Icon bag, a timeless style crafted in quilted nappa leather. A dual-carry bag featuring a flap-over closure with round Medusa me",https://www.versace.com/us/en-us/women/bags/top-handle/quilted-icon-small-handbag-k41ot/DBFG867-DNATR2_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:21.741192,"$2,225",USD,one-size,us,"women,bags,top-handle"
Embroidered Scents Motif Icon Handbag,black,This Icon handbag takes you from day to night seamlessly and give any look a true Versace edge. It is made from the most exceptional quality,https://www.versace.com/us/en-us/women/bags/top-handle/embroidered-scents-motif-icon-handbag-k41ot/DBFG320-DVR2P_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:21.753736,"$2,675",USD,one-size,us,"women,bags,top-handle"
Small Icon Handbag,black,This flap closure Icon bag takes you from day to night seamlessly and gives any look a true Versace edge. It is made from the most except,https://www.versace.com/us/en-us/women/bags/top-handle/small-icon-handbag-k41ot/DBFG313-DV1T_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:21.767733,"$1,975",USD,one-size,us,"women,bags,top-handle"
Virtus Small Handbag,"brown,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-small-handbag-k2ktp/DBFH211-D5VIT_DTU_UNICA_K2KTP__.html?cgid=142500,2020-04-05 19:43:21.811344,"$1,425",USD,one-size,us,"women,bags,top-handle"
Virtus Top Handle Bag,"brown,red,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-top-handle-bag-k2ktp/DBFH006-D5VIT_DTU_UNICA_K2KTP__.html?cgid=142500,2020-04-05 19:43:21.828683,"$2,195",USD,one-size,us,"women,bags,top-handle"
Virtus Top Handle Bag,"brown,red,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-top-handle-bag-k41ot/DBFH006-D5VIT_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:22.134170,"$2,195",USD,one-size,us,"women,bags,top-handle"
Virtus Top Handle Bag,"brown,red,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-top-handle-bag-k6tot/DBFH006-D5VIT_DTU_UNICA_K6TOT__.html?cgid=142500,2020-04-05 19:43:22.149759,"$2,195",USD,one-size,us,"women,bags,top-handle"
Virtus Western Small Handbag,black,"Taking its name from the Roman deity that symbolizes strength, courage, and character, the Virtus handbag is crafted in exceptional quality",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-western-small-handbag-k41ot/DBFH211-D2VRBB_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:22.172867,"$1,975",USD,one-size,us,"women,bags,top-handle"
Icon Western Handbag,black,"The heritage Icon handbag is revisited in a Western tone. The supple calf leather bag is enriched with all-over studwork, star and horseshoe",https://www.versace.com/us/en-us/women/bags/top-handle/icon-western-handbag-k41ot/DBFG320-D6VBC_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:22.195848,"$2,350",USD,one-size,us,"women,bags,top-handle"
Jungle Print Virtus Top Handle Bag,print,"The Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character. Crafted from supple leather in the Jungl",https://www.versace.com/us/en-us/women/bags/top-handle/jungle-print-virtus-top-handle-bag-dbvot/DBFH006-DVS2P_DTU_UNICA_DBVOT__.html?cgid=142500,2020-04-05 19:43:22.209635,"$3,625",USD,one-size,us,"women,bags,top-handle"
Virtus Small Handbag,"brown,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-small-handbag-k41ot/DBFH211-D5VIT_DTU_UNICA_K41OT__.html?cgid=142500,2020-04-05 19:43:22.224855,"$1,425",USD,one-size,us,"women,bags,top-handle"
Virtus Small Handbag,"brown,black,pink","Debuting on the Fall-Winter 2019 runway, the Virtus bag takes its name from the Roman deity and symbolizes strength, courage, and character.",https://www.versace.com/us/en-us/women/bags/top-handle/virtus-small-handbag-d6sot/DBFH211-D5VIT_DTU_UNICA_D6SOT__.html?cgid=142500,2020-04-05 19:43:22.239539,"$1,425",USD,one-size,us,"women,bags,top-handle"
